id,galaxySentiment,iphoneSentiment
11474,0,2
11475,0,0
11476,0,1
11477,0,0
11478,0,0
11479,0,10
11480,0,0
11481,0,0
11482,0,0
11483,-10,-10
11484,0,-10
11485,-58,-58
11486,0,0
11487,0,2
11488,30,30
11489,20,20
11490,0,0
11491,0,10
11492,0,0
11493,0,10
11494,0,0
11495,0,0
11496,0,-20
11497,0,0
11498,1,1
11499,0,1
11500,4,4
11501,-10,-10
11502,0,0
11503,-57,-57
11504,0,0
11505,1,0
11506,0,0
11507,0,1
11508,0,150
11509,0,0
11510,10,10
11511,0,0
11512,0,0
11513,0,0
11514,0,-10
11515,0,0
11516,0,0
11517,0,0
11518,0,0
11519,0,1
11520,0,21
11521,0,0
11522,0,1
11523,-30,-30
11524,0,0
11525,0,0
11526,0,0
11527,0,0
11528,0,0
11529,0,0
11530,0,0
11531,0,0
11532,0,0
11533,0,1
11534,0,0
11535,0,0
11536,0,0
11537,0,11
11538,0,20
11539,0,12
11540,0,-70
11541,0,-10
11542,0,0
11543,0,0
11544,0,0
11545,0,0
11546,0,1
11547,0,40
11548,0,-19
11549,0,30
11550,0,32
11551,0,40
11552,0,0
11553,0,0
11554,0,0
11555,0,0
11556,0,0
11557,0,0
11558,0,10
11559,0,2
11560,0,1
11561,0,0
11562,0,30
11563,0,-10
11564,0,0
11565,0,0
11566,0,3
11567,0,0
11568,0,0
11569,24,24
11570,0,0
11571,0,0
11572,0,0
11573,0,20
11574,0,20
11575,0,0
11576,0,11
11577,0,-10
11578,0,0
11579,0,0
11580,0,0
11581,0,0
11582,40,40
11583,0,32
11584,0,40
11585,0,0
11586,0,-9
11587,0,31
11588,0,0
11589,0,0
11590,0,0
11591,0,0
11592,0,0
11593,0,0
11594,0,0
11595,0,-10
11596,0,10
11597,3,3
11598,0,1
11599,0,0
11600,0,10
11601,0,-10
11602,0,0
11603,0,20
11604,0,20
11605,0,0
11606,0,-20
11607,0,1
11608,0,10
11609,30,30
11610,0,40
11611,0,0
11612,0,0
11613,0,0
11614,0,4
11615,0,11
11616,0,0
11617,0,10
11618,-57,-57
11619,0,0
11620,0,0
11621,0,30
11622,0,1
11623,0,0
11624,0,0
11625,0,0
11626,0,10
11627,0,0
11628,0,-10
11629,0,0
11630,0,0
11631,0,0
11632,0,-10
11633,0,0
11634,0,0
11635,0,0
11636,0,0
11637,0,4
11638,0,0
11639,0,0
11640,0,10
11641,0,0
11642,0,21
11643,0,0
11644,0,11
11645,0,0
11646,0,0
11647,0,0
11648,0,0
11649,0,0
11650,0,21
11651,0,0
11652,0,0
11653,0,1
11654,0,0
11655,0,0
11656,0,0
11657,0,0
11658,0,0
11659,0,5
11660,0,0
11661,0,42
11662,0,0
11663,0,20
11664,0,20
11665,0,0
11666,0,-60
11667,0,0
11668,0,0
11669,0,1
11670,0,0
11671,0,0
11672,1,0
11673,0,0
11674,0,10
11675,0,0
11676,0,0
11677,0,0
11678,0,0
11679,0,-18
11680,0,0
11681,0,0
11682,0,0
11683,0,1
11684,0,5
11685,0,0
11686,0,0
11687,0,0
11688,0,-20
11689,10,0
11690,0,0
11691,0,0
11692,0,0
11693,0,0
11694,0,0
11695,0,1
11696,0,10
11697,0,-20
11698,0,0
11699,0,22
11700,0,10
11701,0,0
11702,0,10
11703,0,2
11704,0,-10
11705,0,0
11706,0,1
11707,0,20
11708,0,0
11709,0,0
11710,0,0
11711,0,-19
11712,0,10
11713,0,0
11714,0,0
11715,0,10
11716,0,0
11717,0,42
11718,0,10
11719,0,0
11720,0,-18
11721,0,102
11722,0,20
11723,0,-20
11724,0,0
11725,0,0
11726,0,-20
11727,0,-10
11728,0,0
11729,0,11
11730,0,0
11731,20,0
11732,0,0
11733,0,0
11734,0,67
11735,0,1
11736,0,0
11737,0,0
11738,0,0
11739,0,0
11740,0,1
11741,0,-10
11742,0,20
11743,0,1
11744,0,0
11745,0,0
11746,0,10
11747,0,0
11748,0,-10
11749,0,60
11750,0,0
11751,20,0
11752,0,0
11753,0,0
11754,0,0
11755,0,0
11756,0,0
11757,0,2
11758,2,0
11759,0,0
11760,0,10
11761,0,0
11762,0,0
11763,10,0
11764,0,0
11765,0,10
11766,0,0
11767,0,0
11768,0,0
11769,0,0
11770,0,0
11771,0,0
11772,0,0
11773,0,0
11774,-40,0
11775,0,2
11776,0,0
11777,0,0
11778,0,0
11779,0,40
11780,0,1
11781,0,0
11782,0,0
11783,-29,0
11784,0,0
11785,0,0
11786,0,10
11787,0,0
11788,0,10
11789,0,0
11790,0,1
11791,0,0
11792,0,0
11793,0,0
11794,0,0
11795,0,1
11796,60,0
11797,0,-30
11798,0,0
11799,0,0
11800,0,0
11801,0,0
11802,30,0
11803,0,0
11804,0,0
11805,0,0
11806,0,0
11807,0,0
11808,0,42
11809,0,0
11810,0,0
11811,0,0
11812,0,0
11813,0,0
11814,0,-10
11815,0,0
11816,3,0
11817,0,32
11818,0,1
11819,0,1
11820,0,0
11821,0,0
11822,0,0
11823,0,0
11824,0,10
11825,0,0
11826,0,0
11827,3,0
11828,0,11
11829,-10,0
11830,0,0
11831,0,0
11832,0,0
11833,-15,0
11834,0,0
11835,0,0
11836,0,11
11837,0,0
11838,0,0
11839,0,-10
11840,0,0
11841,0,0
11842,0,0
11843,0,0
11844,0,0
11845,0,0
11846,20,0
11847,0,-30
11848,0,-10
11849,0,-9
11850,0,0
11851,0,0
11852,0,0
11853,0,0
11854,0,-9
11855,0,0
11856,0,0
11857,0,0
11858,0,0
11859,0,0
11860,0,3
11861,20,0
11862,0,0
11863,0,-90
11864,0,0
11865,0,0
11866,0,0
11867,0,10
11868,0,0
11869,0,0
11870,0,0
11871,0,0
11872,0,-10
11873,20,20
11874,0,30
11875,1,0
11876,10,0
11877,0,10
11878,0,0
11879,0,0
11880,0,-10
11881,0,0
11882,0,0
11883,0,0
11884,0,1
11885,0,0
11886,2,2
11887,0,0
11888,0,0
11889,0,0
11890,0,0
11891,0,0
11892,0,221
11893,0,10
11894,0,0
11895,0,10
11896,0,0
11897,0,0
11898,0,0
11899,0,1
11900,0,-26
11901,0,41
11902,0,0
11903,0,0
11904,0,10
11905,0,0
11906,0,0
11907,20,0
11908,0,14
11909,0,0
11910,0,-20
11911,0,0
11912,0,0
11913,0,10
11914,-20,-20
11915,0,0
11916,0,0
11917,0,0
11918,0,0
11919,0,0
11920,0,0
11921,10,0
11922,0,0
11923,0,0
11924,0,0
11925,0,0
11926,0,30
11927,0,0
11928,0,-10
11929,0,0
11930,0,0
11931,0,10
11932,0,1
11933,0,0
11934,0,0
11935,0,0
11936,0,0
11937,0,0
11938,-57,-57
11939,0,0
11940,0,1
11941,0,0
11942,0,0
11943,0,0
11944,-9,0
11945,0,0
11946,-10,0
11947,0,0
11948,0,0
11949,0,0
11950,0,0
11951,0,40
11952,0,0
11953,0,0
11954,0,-15
11955,0,0
11956,2,0
11957,0,0
11958,0,0
11959,0,0
11960,0,-20
11961,0,0
11962,0,10
11963,0,0
11964,0,0
11965,0,0
11966,0,0
11967,10,10
11968,0,0
11969,0,1
11970,0,0
11971,0,0
11972,10,0
11973,0,10
11974,10,0
11975,0,0
11976,0,0
11977,0,0
11978,0,0
11979,20,0
11980,0,0
11981,0,0
11982,0,0
11983,0,0
11984,0,0
11985,0,1
11986,0,0
11987,0,0
11988,0,-40
11989,0,0
11990,0,0
11991,0,0
11992,0,0
11993,0,-10
11994,0,-10
11995,0,0
11996,0,0
11997,0,23
11998,0,0
11999,0,0
12000,20,0
12001,0,0
12002,0,0
12003,0,10
12004,0,0
12005,0,0
12006,10,0
12007,0,0
12008,24,24
12009,0,0
12010,0,-10
12011,0,1
12012,0,0
12013,0,0
12014,0,0
12015,0,0
12016,0,0
12017,-37,0
12018,10,0
12019,0,0
12020,0,0
12021,0,0
12022,0,0
12023,0,0
12024,-10,0
12025,0,0
12026,30,30
12027,0,0
12028,0,10
12029,-10,0
12030,0,0
12031,0,0
12032,0,0
12033,0,0
12034,0,-10
12035,0,0
12036,0,0
12037,0,22
12038,0,0
12039,0,0
12040,0,10
12041,0,0
12042,0,0
12043,0,0
12044,0,0
12045,0,0
12046,0,0
12047,0,0
12048,0,0
12049,0,0
12050,0,0
12051,0,0
12052,2,0
12053,0,-10
12054,0,0
12055,0,1
12056,0,0
12057,0,-20
12058,0,0
12059,0,0
12060,0,0
12061,0,0
12062,0,0
12063,0,0
12064,0,0
12065,0,0
12066,0,0
12067,20,0
12068,0,0
12069,0,0
12070,0,41
12071,0,0
12072,0,0
12073,0,0
12074,0,0
12075,0,0
12076,0,0
12077,0,0
12078,0,0
12079,0,0
12080,0,30
12081,20,0
12082,0,-10
12083,0,0
12084,0,30
12085,0,10
12086,10,12
12087,0,0
12088,0,30
12089,0,0
12090,10,0
12091,0,0
12092,0,0
12093,0,0
12094,0,0
12095,0,0
12096,0,0
12097,0,-10
12098,0,0
12099,0,0
12100,-37,0
12101,0,-10
12102,0,-20
12103,0,0
12104,1,1
12105,0,0
12106,-10,0
12107,0,0
12108,0,0
12109,0,0
12110,0,0
12111,0,0
12112,0,-20
12113,0,1
12114,0,0
12115,0,0
12116,0,10
12117,0,60
12118,0,0
12119,0,0
12120,0,0
12121,0,41
12122,0,0
12123,0,0
12124,20,20
12125,0,1
12126,0,0
12127,0,0
12128,0,0
12129,0,0
12130,0,0
12131,10,0
12132,0,-40
12133,0,0
12134,0,11
12135,0,0
12136,0,0
12137,0,0
12138,0,-40
12139,0,0
12140,2,2
12141,0,0
12142,0,30
12143,0,0
12144,0,0
12145,0,0
12146,10,0
12147,0,3
12148,0,0
12149,0,-10
12150,0,10
12151,0,0
12152,0,0
12153,0,0
12154,0,-10
12155,0,0
12156,0,0
12157,0,0
12158,0,0
12159,0,0
12160,0,0
12161,0,-10
12162,0,0
12163,0,0
12164,0,-10
12165,0,0
12166,0,1
12167,0,0
12168,-20,-20
12169,0,0
12170,0,0
12171,0,0
12172,0,0
12173,0,1
12174,0,0
12175,0,0
12176,0,0
12177,0,0
12178,0,0
12179,0,0
12180,0,0
12181,0,40
12182,0,-10
12183,0,20
12184,0,0
12185,0,0
12186,0,0
12187,0,10
12188,0,0
12189,0,0
12190,1,0
12191,0,0
12192,0,0
12193,0,0
12194,0,0
12195,0,0
12196,0,0
12197,0,0
12198,0,23
12199,0,0
12200,3,0
12201,0,0
12202,0,0
12203,7,0
12204,0,0
12205,0,1
12206,1,0
12207,0,0
12208,0,0
12209,0,30
12210,0,0
12211,0,0
12212,50,0
12213,0,0
12214,0,0
12215,0,40
12216,0,0
12217,0,0
12218,0,0
12219,0,0
12220,0,0
12221,0,0
12222,0,0
12223,0,0
12224,30,0
12225,0,0
12226,0,60
12227,0,0
12228,0,0
12229,0,0
12230,0,0
12231,0,10
12232,-10,0
12233,0,0
12234,0,0
12235,0,0
12236,0,0
12237,0,8
12238,0,-40
12239,-40,0
12240,0,0
12241,32,0
12242,0,0
12243,0,40
12244,0,0
12245,0,0
12246,0,0
12247,0,0
12248,0,0
12249,1,0
12250,0,3
12251,0,0
12252,0,0
12253,0,-10
12254,0,-10
12255,0,-10
12256,0,0
12257,0,-40
12258,0,0
12259,0,0
12260,0,0
12261,0,0
12262,0,0
12263,0,0
12264,0,0
12265,0,11
12266,0,5
12267,60,0
12268,0,0
12269,0,0
12270,0,1
12271,0,0
12272,0,-10
12273,0,0
12274,0,0
12275,0,0
12276,0,10
12277,0,0
12278,0,0
12279,0,2
12280,0,0
12281,0,-40
12282,0,0
12283,-30,0
12284,0,1
12285,0,0
12286,0,0
12287,0,0
12288,0,0
12289,0,0
12290,0,10
12291,-20,-20
12292,0,0
12293,0,0
12294,0,30
12295,0,-10
12296,0,0
12297,60,0
12298,0,-10
12299,0,0
12300,0,20
12301,0,10
12302,0,0
12303,0,0
12304,0,0
12305,0,2
12306,0,0
12307,0,0
12308,0,0
12309,0,0
12310,0,0
12311,0,63
12312,5,0
12313,0,0
12314,0,10
12315,0,0
12316,0,-30
12317,0,0
12318,0,0
12319,0,0
12320,0,0
12321,0,0
12322,0,-10
12323,0,0
12324,0,0
12325,0,0
12326,0,0
12327,0,0
12328,0,0
12329,0,0
12330,20,10
12331,0,0
12332,0,-10
12333,0,0
12334,0,0
12335,0,0
12336,0,0
12337,0,0
12338,0,0
12339,0,0
12340,0,10
12341,0,0
12342,0,21
12343,0,0
12344,0,0
12345,0,0
12346,0,0
12347,0,0
12348,0,2
12349,-15,0
12350,0,0
12351,0,0
12352,0,0
12353,0,1
12354,10,0
12355,0,0
12356,0,0
12357,0,0
12358,0,31
12359,0,0
12360,0,-10
12361,0,0
12362,0,64
12363,0,-10
12364,0,-10
12365,0,3
12366,0,0
12367,0,0
12368,10,0
12369,40,40
12370,0,30
12371,0,0
12372,0,-20
12373,0,0
12374,20,-10
12375,0,0
12376,0,0
12377,0,0
12378,0,-50
12379,0,0
12380,0,0
12381,0,0
12382,0,0
12383,0,-10
12384,0,0
12385,0,0
12386,0,0
12387,0,0
12388,0,0
12389,10,0
12390,0,0
12391,0,0
12392,0,0
12393,0,0
12394,0,-9
12395,10,0
12396,0,0
12397,0,0
12398,4,12
12399,0,0
12400,0,0
12401,0,0
12402,0,0
12403,0,7
12404,0,0
12405,0,10
12406,0,0
12407,0,0
12408,0,0
12409,0,0
12410,0,0
12411,0,0
12412,0,30
12413,0,0
12414,-20,0
12415,0,0
12416,2,2
12417,0,0
12418,0,0
12419,0,124
12420,0,0
12421,0,70
12422,0,0
12423,0,0
12424,0,-40
12425,0,0
12426,0,1
12427,0,0
12428,0,0
12429,0,0
12430,0,0
12431,0,0
12432,0,0
12433,0,0
12434,0,0
12435,50,50
12436,0,0
12437,0,0
12438,0,0
12439,-26,-26
12440,-10,-10
12441,0,0
12442,0,0
12443,0,0
12444,0,0
12445,0,0
12446,-10,0
12447,0,0
12448,0,0
12449,0,0
12450,0,0
12451,0,5
12452,0,0
12453,0,0
12454,60,0
12455,30,0
12456,0,0
12457,0,10
12458,0,10
12459,0,5
12460,0,-80
12461,0,0
12462,0,0
12463,0,0
12464,10,0
12465,0,0
12466,0,0
12467,0,0
12468,0,20
12469,0,0
12470,0,0
12471,-30,0
12472,0,0
12473,0,0
12474,0,1
12475,0,0
12476,0,0
12477,0,0
12478,0,0
12479,10,0
12480,0,0
12481,-10,-10
12482,0,-18
12483,0,0
12484,0,0
12485,0,-18
12486,0,40
12487,0,0
12488,20,0
12489,0,4
12490,0,0
12491,0,-20
12492,0,0
12493,0,0
12494,0,0
12495,100,0
12496,0,-10
12497,0,0
12498,0,0
12499,0,0
12500,0,0
12501,0,0
12502,0,-20
12503,0,-20
12504,2,0
12505,0,20
12506,0,0
12507,4,0
12508,0,0
12509,0,0
12510,0,0
12511,0,0
12512,0,0
12513,0,0
12514,0,0
12515,0,0
12516,0,0
12517,0,0
12518,0,20
12519,0,0
12520,0,0
12521,0,42
12522,1,0
12523,0,0
12524,-9,0
12525,0,42
12526,0,0
12527,0,0
12528,10,0
12529,0,0
12530,0,180
12531,0,0
12532,0,0
12533,0,0
12534,0,0
12535,-43,0
12536,0,20
12537,0,31
12538,0,0
12539,0,0
12540,0,0
12541,-20,0
12542,0,-10
12543,0,-30
12544,0,0
12545,20,0
12546,0,0
12547,20,0
12548,-9,0
12549,0,0
12550,0,-20
12551,0,326
12552,0,0
12553,0,0
12554,0,0
12555,0,0
12556,0,0
12557,-27,0
12558,0,220
12559,0,3
12560,0,0
12561,0,0
12562,0,10
12563,0,0
12564,0,11
12565,0,11
12566,0,183
12567,10,0
12568,30,0
12569,0,40
12570,0,10
12571,0,1
12572,0,-130
12573,0,0
12574,0,0
12575,0,0
12576,0,-80
12577,0,-30
12578,0,-9
12579,0,0
12580,0,0
12581,0,0
12582,0,0
12583,0,0
12584,0,10
12585,0,0
12586,0,-20
12587,0,1
12588,0,0
12589,0,-550
12590,0,0
12591,0,0
12592,0,0
12593,0,2
12594,0,0
12595,-30,0
12596,0,19
12597,-60,0
12598,0,0
12599,0,0
12600,0,0
12601,0,0
12602,0,182
12603,0,44
12604,0,-10
12605,-27,0
12606,0,0
12607,0,-37
12608,0,0
12609,0,0
12610,0,0
12611,0,0
12612,0,0
12613,0,0
12614,60,0
12615,0,14
12616,30,0
12617,0,-10
12618,0,0
12619,0,0
12620,0,30
12621,0,1
12622,0,-10
12623,0,10
12624,0,10
12625,0,-10
12626,0,0
12627,0,10
12628,0,0
12629,3,0
12630,0,0
12631,0,23
12632,0,0
12633,0,30
12634,0,10
12635,0,18
12636,0,0
12637,0,0
12638,12,0
12639,0,0
12640,54,0
12641,0,1
12642,0,0
12643,0,0
12644,0,0
12645,0,0
12646,0,0
12647,0,0
12648,0,0
12649,0,-37
12650,0,-10
12651,0,0
12652,0,0
12653,0,21
12654,0,0
12655,0,0
12656,0,-40
12657,0,0
12658,0,0
12659,0,0
12660,0,0
12661,0,0
12662,0,0
12663,0,0
12664,0,0
12665,0,160
12666,0,0
12667,0,0
12668,0,-10
12669,0,-5
12670,0,0
12671,0,1
12672,0,23
12673,0,0
12674,0,0
12675,0,20
12676,0,0
12677,0,1
12678,0,10
12679,0,0
12680,-10,30
12681,0,-50
12682,0,10
12683,0,0
12684,0,0
12685,0,0
12686,0,0
12687,0,0
12688,0,0
12689,0,10
12690,0,-10
12691,0,11
12692,0,0
12693,0,0
12694,10,0
12695,0,3
12696,0,0
12697,0,0
12698,0,0
12699,0,3
12700,0,-10
12701,0,0
12702,0,0
12703,0,0
12704,0,0
12705,0,0
12706,0,0
12707,0,0
12708,0,0
12709,0,-10
12710,0,0
12711,0,-20
12712,0,10
12713,0,10
12714,0,-19
12715,0,0
12716,0,0
12717,0,40
12718,0,0
12719,0,-10
12720,0,0
12721,0,0
12722,0,0
12723,0,0
12724,0,0
12725,0,2
12726,0,0
12727,0,0
12728,0,0
12729,0,0
12730,0,0
12731,0,0
12732,0,0
12733,0,0
12734,0,0
12735,0,0
12736,0,-10
12737,0,0
12738,0,30
12739,0,0
12740,0,0
12741,0,0
12742,0,0
12743,0,20
12744,0,0
12745,0,0
12746,0,0
12747,0,0
12748,0,0
12749,0,-10
12750,0,0
12751,0,10
12752,0,0
12753,0,0
12754,0,0
12755,0,0
12756,0,0
12757,0,10
12758,0,0
12759,0,0
12760,0,0
12761,0,0
12762,0,12
12763,0,10
12764,0,0
12765,0,10
12766,0,0
12767,0,0
12768,0,0
12769,0,0
12770,0,-20
12771,0,0
12772,0,0
12773,0,0
12774,0,0
12775,0,0
12776,0,0
12777,0,41
12778,0,30
12779,0,20
12780,0,0
12781,50,0
12782,0,0
12783,0,0
12784,0,0
12785,0,0
12786,0,0
12787,0,0
12788,0,0
12789,0,0
12790,3,0
12791,0,0
12792,0,0
12793,0,0
12794,0,0
12795,0,0
12796,0,1
12797,0,0
12798,0,0
12799,0,0
12800,0,21
12801,0,0
12802,0,0
12803,0,2
12804,0,0
12805,0,0
12806,0,0
12807,0,0
12808,0,10
12809,0,4
12810,0,-10
12811,0,0
12812,0,0
12813,0,-10
12814,0,0
12815,0,0
12816,0,0
12817,0,1
12818,0,0
12819,-36,0
12820,0,0
12821,0,0
12822,0,23
12823,0,0
12824,0,10
12825,0,10
12826,0,0
12827,0,0
12828,0,0
12829,0,0
12830,0,10
12831,0,0
12832,0,0
12833,0,0
12834,0,0
12835,20,0
12836,0,0
12837,0,0
12838,0,0
12839,0,0
12840,0,-10
12841,0,0
12842,0,0
12843,0,0
12844,0,0
12845,0,12
12846,0,0
12847,0,0
12848,0,0
12849,0,0
12850,0,0
12851,0,1
12852,0,0
12853,0,0
12854,-30,0
12855,0,0
12856,0,-10
12857,0,0
12858,0,20
12859,0,0
12860,0,0
12861,0,-27
12862,0,0
12863,0,0
12864,0,0
12865,0,0
12866,0,0
12867,0,0
12868,2,2
12869,0,0
12870,0,2
12871,10,0
12872,0,0
12873,0,1
12874,0,0
12875,0,0
12876,0,0
12877,0,0
12878,0,10
12879,0,0
12880,0,0
12881,0,0
12882,0,13
12883,0,0
12884,0,0
12885,0,0
12886,0,-40
12887,0,0
12888,0,0
12889,0,0
12890,0,10
12891,0,0
12892,0,0
12893,0,1
12894,0,0
12895,0,0
12896,0,0
12897,0,0
12898,0,0
12899,0,0
12900,20,20
12901,0,0
12902,0,1
12903,0,0
12904,0,0
12905,0,3
12906,0,0
12907,0,0
12908,0,0
12909,0,-10
12910,0,0
12911,0,0
12912,0,0
12913,0,-9
12914,0,0
12915,0,0
12916,0,0
12917,0,73
12918,0,0
12919,0,0
12920,0,0
12921,0,-30
12922,0,0
12923,0,0
12924,0,0
12925,0,0
12926,0,0
12927,0,20
12928,0,-10
12929,0,-10
12930,0,4
12931,0,0
12932,0,0
12933,0,2
12934,0,1
12935,0,0
12936,0,-10
12937,0,0
12938,0,0
12939,0,0
12940,0,10
12941,0,0
12942,0,0
12943,0,0
12944,0,0
12945,0,10
12946,0,12
12947,0,0
12948,0,0
12949,0,0
12950,0,0
12951,0,-9
12952,0,-10
12953,0,0
12954,0,1
12955,0,1
12956,0,0
12957,0,0
12958,0,0
12959,0,0
12960,0,0
12961,0,0
12962,0,0
12963,0,0
12964,-18,-18
12965,0,0
12966,0,-10
12967,0,22
12968,0,0
12969,0,0
12970,0,0
12971,0,0
12972,0,0
12973,0,0
12974,0,-10
12975,0,0
12976,0,0
12977,0,0
12978,0,0
12979,0,0
12980,0,1
12981,0,0
12982,0,0
12983,0,0
12984,0,0
12985,0,12
12986,0,-20
12987,0,0
12988,0,0
12989,0,0
12990,0,10
12991,0,0
12992,0,0
12993,0,-10
12994,20,20
12995,0,0
12996,0,0
12997,0,0
12998,0,0
12999,0,0
13000,0,0
13001,0,1
13002,0,0
13003,0,0
13004,0,0
13005,0,0
13006,0,-40
13007,0,0
13008,0,0
13009,0,0
13010,0,0
13011,0,0
13012,0,1
13013,0,0
13014,0,0
13015,0,40
13016,1,0
13017,0,0
13018,0,0
13019,0,0
13020,0,21
13021,0,0
13022,0,0
13023,20,0
13024,0,0
13025,0,10
13026,0,0
13027,0,0
13028,0,0
13029,0,0
13030,0,0
13031,0,-20
13032,0,0
13033,0,0
13034,0,-10
13035,0,0
13036,0,0
13037,0,0
13038,0,3
13039,0,0
13040,0,0
13041,0,10
13042,0,0
13043,0,62
13044,0,10
13045,0,12
13046,0,0
13047,0,0
13048,1,0
13049,0,0
13050,0,-20
13051,0,0
13052,0,0
13053,0,0
13054,0,0
13055,0,-20
13056,0,10
13057,0,0
13058,0,0
13059,0,0
13060,0,0
13061,0,0
13062,0,-10
13063,0,0
13064,0,0
13065,0,0
13066,0,0
13067,0,1
13068,0,10
13069,0,0
13070,0,0
13071,0,0
13072,0,0
13073,0,0
13074,0,0
13075,0,30
13076,0,0
13077,0,-10
13078,0,0
13079,0,0
13080,10,0
13081,0,0
13082,40,0
13083,0,0
13084,0,-10
13085,0,0
13086,0,-20
13087,10,0
13088,0,10
13089,0,0
13090,0,0
13091,0,0
13092,-9,0
13093,0,0
13094,30,0
13095,0,32
13096,0,10
13097,0,0
13098,0,0
13099,0,0
13100,-9,0
13101,0,0
13102,-70,0
13103,0,10
13104,0,0
13105,0,0
13106,10,0
13107,0,1
13108,0,-50
13109,-40,0
13110,0,0
13111,0,0
13112,0,0
13113,0,0
13114,0,8
13115,0,1
13116,0,0
13117,70,0
13118,0,0
13119,0,0
13120,0,0
13121,0,0
13122,30,0
13123,0,0
13124,0,40
13125,0,0
13126,0,0
13127,0,0
13128,0,-10
13129,0,11
13130,0,0
13131,0,0
13132,0,0
13133,0,0
13134,0,11
13135,0,0
13136,0,0
13137,-28,0
13138,0,1
13139,0,1
13140,0,0
13141,0,1
13142,0,0
13143,0,0
13144,0,-10
13145,0,0
13146,10,0
13147,0,0
13148,0,0
13149,0,-29
13150,0,0
13151,0,0
13152,0,0
13153,2,0
13154,3,0
13155,0,0
13156,0,0
13157,0,0
13158,0,1
13159,0,0
13160,0,1
13161,0,0
13162,0,0
13163,-14,0
13164,0,0
13165,0,0
13166,-17,0
13167,0,0
13168,0,0
13169,0,3
13170,0,0
13171,0,0
13172,0,0
13173,0,10
13174,0,0
13175,0,0
13176,0,0
13177,20,0
13178,0,0
13179,0,0
13180,0,0
13181,0,1
13182,0,1
13183,0,40
13184,0,0
13185,-10,0
13186,0,0
13187,0,0
13188,0,-40
13189,0,10
13190,0,-10
13191,0,0
13192,0,0
13193,0,0
13194,0,0
13195,0,0
13196,0,64
13197,0,0
13198,0,-10
13199,0,20
13200,0,213
13201,0,0
13202,0,0
13203,0,10
13204,0,-10
13205,0,0
13206,0,0
13207,0,0
13208,0,0
13209,0,0
13210,0,10
13211,0,32
13212,0,0
13213,0,32
13214,0,0
13215,0,0
13216,0,0
13217,0,40
13218,0,0
13219,0,1
13220,0,0
13221,0,-10
13222,0,0
13223,0,0
13224,0,40
13225,0,10
13226,0,0
13227,0,20
13228,0,0
13229,0,-30
13230,0,0
13231,0,7
13232,10,0
13233,0,10
13234,0,0
13235,0,0
13236,0,0
13237,0,10
13238,0,0
13239,0,0
13240,0,0
13241,0,0
13242,0,-10
13243,0,0
13244,0,0
13245,0,0
13246,0,0
13247,0,0
13248,0,10
13249,0,0
13250,0,0
13251,0,0
13252,0,74
13253,0,10
13254,0,0
13255,0,0
13256,0,0
13257,0,10
13258,0,-10
13259,0,0
13260,0,1
13261,0,0
13262,0,10
13263,0,0
13264,0,10
13265,0,2
13266,0,-10
13267,0,0
13268,0,0
13269,0,-10
13270,0,0
13271,0,61
13272,0,0
13273,0,0
13274,0,0
13275,0,20
13276,0,-40
13277,0,-10
13278,0,20
13279,0,0
13280,0,0
13281,0,-19
13282,0,-19
13283,0,0
13284,0,0
13285,0,0
13286,0,0
13287,0,-30
13288,0,0
13289,10,0
13290,0,-10
13291,0,0
13292,0,0
13293,0,41
13294,0,1
13295,0,-9
13296,0,-10
13297,0,0
13298,0,0
13299,-60,0
13300,0,13
13301,10,0
13302,0,0
13303,0,0
13304,10,0
13305,0,0
13306,0,0
13307,0,0
13308,0,-19
13309,0,0
13310,1,0
13311,0,20
13312,0,-20
13313,0,0
13314,30,0
13315,0,0
13316,10,0
13317,0,0
13318,-10,0
13319,0,-10
13320,0,0
13321,0,0
13322,0,10
13323,0,0
13324,0,-20
13325,0,60
13326,0,0
13327,0,0
13328,0,0
13329,0,0
13330,0,0
13331,0,0
13332,57,0
13333,0,0
13334,0,1
13335,0,10
13336,0,0
13337,0,0
13338,0,0
13339,0,0
13340,0,0
13341,0,0
13342,0,-10
13343,0,-20
13344,0,0
13345,0,-30
13346,0,0
13347,0,0
13348,0,10
13349,0,0
13350,0,1
13351,0,41
13352,0,0
13353,-9,0
13354,0,0
13355,0,40
13356,0,0
13357,0,41
13358,0,20
13359,0,1
13360,0,2
13361,0,0
13362,0,0
13363,0,0
13364,0,-9
13365,0,20
13366,0,20
13367,0,0
13368,0,0
13369,0,0
13370,0,10
13371,0,0
13372,0,30
13373,0,0
13374,0,0
13375,0,0
13376,0,0
13377,0,11
13378,0,0
13379,0,0
13380,0,0
13381,0,1
13382,0,0
13383,0,-10
13384,0,0
13385,0,0
13386,0,0
13387,0,80
13388,0,-10
13389,0,0
13390,0,0
13391,0,0
13392,0,10
13393,0,0
13394,0,0
13395,0,20
13396,0,0
13397,0,0
13398,0,1
13399,0,0
13400,0,10
13401,0,0
13402,0,1
13403,0,0
13404,0,0
13405,0,0
13406,0,0
13407,0,0
13408,0,11
13409,0,-10
13410,0,0
13411,0,0
13412,0,0
13413,0,10
13414,0,0
13415,0,0
13416,0,5
13417,0,2
13418,0,10
13419,0,0
13420,0,0
13421,0,0
13422,0,0
13423,0,0
13424,0,0
13425,0,0
13426,0,1
13427,0,0
13428,0,0
13429,0,0
13430,0,0
13431,0,0
13432,0,0
13433,0,-10
13434,0,0
13435,0,-10
